"REF_DATE","GEO","DGUID","Type of product","Type of storage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1983-12","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","4695","","","","0"
"1983-12","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","6098","","","","0"
"1983-12","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1983-12","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","12957","","","","0"
"1983-12","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","23968","","","","0"
"1983-12","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","16488","","","","0"
"1983-12","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","7055","","","","0"
"1983-12","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1983-12","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","49838","","","","0"
"1983-12","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","52949","","","","0"
"1983-12","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","5744","","","","0"
"1983-12","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","28611","","","","0"
"1983-12","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1983-12","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","1985","","","","0"
"1983-12","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","1581","","","","0"
"1983-12","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1983-12","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","865","","","","0"
"1983-12","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1983-12","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1983-12","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1983-12","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1983-12","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","105","","","","0"
"1983-12","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1983-12","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","1228","","","","0"
"1983-12","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","4260","","","","0"
"1983-12","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","283","","","","0"
"1983-12","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","1778","","","","0"
"1983-12","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1983-12","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","2542","","","","0"
"1983-12","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","1195","","","","0"
"1983-12","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","2541","","","","0"
"1983-12","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","1533","","","","0"
"1984-01","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-01","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","54306","","","","0"
"1984-01","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","60176","","","","0"
"1984-01","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","21790","","","","0"
"1984-01","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","36505","","","","0"
"1984-01","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-01","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-01","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","2422","","","","0"
"1984-01","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","3290","","","","0"
"1984-01","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","4980","","","","0"
"1984-01","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-01","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","11137","","","","0"
"1984-01","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","16140","","","","0"
"1984-01","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","13324","","","","0"
"1984-01","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","6188","","","","0"
"1984-01","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-01","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","39151","","","","0"
"1984-01","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","37699","","","","0"
"1984-01","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","4653","","","","0"
"1984-01","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","22047","","","","0"
"1984-01","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-01","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","1756","","","","0"
"1984-01","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","1099","","","","0"
"1984-01","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-01","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","668","","","","0"
"1984-01","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-01","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-01","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-01","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-01","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","81","","","","0"
"1984-01","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-01","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","773","","","","0"
"1984-01","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","2498","","","","0"
"1984-01","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","115","","","","0"
"1984-01","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","1291","","","","0"
"1984-01","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-01","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","1489","","","","0"
"1984-01","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","318","","","","0"
"1984-01","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","408","","","","0"
"1984-01","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","1250","","","","0"
"1984-02","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-02","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","43031","","","","0"
"1984-02","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","32536","","","","0"
"1984-02","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","10754","","","","0"
"1984-02","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","25711","","","","0"
"1984-02","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-02","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-02","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","1137","","","","0"
"1984-02","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","1246","","","","0"
"1984-02","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","3937","","","","0"
"1984-02","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-02","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","9473","","","","0"
"1984-02","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","8492","","","","0"
"1984-02","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","6968","","","","0"
"1984-02","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","4905","","","","0"
"1984-02","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-02","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","31517","","","","0"
"1984-02","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","22032","","","","0"
"1984-02","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","2449","","","","0"
"1984-02","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","15017","","","","0"
"1984-02","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-02","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","1237","","","","0"
"1984-02","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","452","","","","0"
"1984-02","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-02","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","599","","","","0"
"1984-02","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-02","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-02","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-02","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-02","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","71","","","","0"
"1984-02","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-02","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","476","","","","0"
"1984-02","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","363","","","","0"
"1984-02","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1984-02","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","848","","","","0"
"1984-02","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-02","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","328","","","","0"
"1984-02","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","60","","","","0"
"1984-02","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","91","","","","0"
"1984-02","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","334","","","","0"
"1984-03","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-03","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","31235","","","","0"
"1984-03","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","13822","","","","0"
"1984-03","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","4579","","","","0"
"1984-03","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","18588","","","","0"
"1984-03","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-03","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-03","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","370","","","","0"
"1984-03","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","360","","","","0"
"1984-03","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","3118","","","","0"
"1984-03","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-03","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","7602","","","","0"
"1984-03","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","4037","","","","0"
"1984-03","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","2732","","","","0"
"1984-03","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","3444","","","","0"
"1984-03","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-03","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","22467","","","","0"
"1984-03","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","9183","","","","0"
"1984-03","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","1487","","","","0"
"1984-03","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","10743","","","","0"
"1984-03","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-03","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","953","","","","0"
"1984-03","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","58","","","","0"
"1984-03","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-03","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","499","","","","0"
"1984-03","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-03","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-03","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-03","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-03","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","58","","","","0"
"1984-03","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-03","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","181","","","","0"
"1984-03","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","159","","","","0"
"1984-03","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1984-03","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","658","","","","0"
"1984-03","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-03","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","32","","","","0"
"1984-03","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","15","","","","0"
"1984-03","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1984-03","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","68","","","","0"
"1984-04","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-04","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","21941","","","","0"
"1984-04","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","1961","","","","0"
"1984-04","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","1970","","","","0"
"1984-04","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","10351","","","","0"
"1984-04","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-04","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-04","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1984-04","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","76","","","","0"
"1984-04","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","2216","","","","0"
"1984-04","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-04","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","4900","","","","0"
"1984-04","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","749","","","","0"
"1984-04","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","949","","","","0"
"1984-04","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","2134","","","","0"
"1984-04","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-04","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","16795","","","","0"
"1984-04","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","1112","","","","0"
"1984-04","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","945","","","","0"
"1984-04","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","5554","","","","0"
"1984-04","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-04","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","192","","","","0"
"1984-04","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1984-04","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-04","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","268","","","","0"
"1984-04","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-04","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-04","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-04","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-04","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","43","","","","0"
"1984-04","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-04","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","54","","","","0"
"1984-04","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","91","","","","0"
"1984-04","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1984-04","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","136","","","","0"
"1984-04","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-04","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1984-04","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","9","","","","0"
"1984-04","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1984-04","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","0","","","","0"
"1984-05","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-05","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","13325","","","","0"
"1984-05","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","344","","","","0"
"1984-05","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","868","","","","0"
"1984-05","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","3432","","","","0"
"1984-05","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-05","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-05","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1984-05","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1984-05","Maritime provinces","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722375","2.5.1","1478","","","","0"
"1984-05","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","","x","","","0"
"1984-05","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","3345","","","","0"
"1984-05","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","102","","","","0"
"1984-05","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","392","","","","0"
"1984-05","Quebec","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722376","3.5.1","1207","","","","0"
"1984-05","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","","x","","","0"
"1984-05","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","9980","","","","0"
"1984-05","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","242","","","","0"
"1984-05","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","476","","","","0"
"1984-05","Ontario","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722377","4.5.1","726","","","","0"
"1984-05","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","","x","","","0"
"1984-05","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1984-05","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1984-05","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1984-05","Manitoba","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722378","5.5.1","0","","","","0"
"1984-05","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","","x","","","0"
"1984-05","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1984-05","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1984-05","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1984-05","Saskatchewan","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722379","6.5.1","21","","","","0"
"1984-05","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","","x","","","0"
"1984-05","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1984-05","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1984-05","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1984-05","Alberta","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722380","7.5.1","0","","","","0"
"1984-05","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","","x","","","0"
"1984-05","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1984-05","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1984-05","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1984-05","British Columbia","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722381","8.5.1","0","","","","0"
"1984-06","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","","x","","","0"
"1984-06","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1984-06","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1984-06","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1984-06","Canada","","Rutabagas","Cold and common storage","Tonnes","288","units ","0","v722374","1.5.1","0","","","","0"
"1984-06","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","","x","","","0"
"1984-06","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1984-06","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
